[INFO 12:38:28 PM] miguelsolorio.symbols activated
[INFO 12:38:28 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:27:23 PM] symbols.files.associations changed, updating to undefined
[INFO 3:35:33 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:35:33 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:35:33 PM] symbols.files.associations changed, updating to undefined
[INFO 3:35:34 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:35:34 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:35:34 PM] symbols.files.associations changed, updating to undefined
[INFO 3:45:44 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:45:44 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:45:44 PM] symbols.files.associations changed, updating to undefined
[INFO 3:46:08 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:46:08 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:46:08 PM] symbols.files.associations changed, updating to undefined
[INFO 3:50:18 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:50:18 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:50:18 PM] symbols.files.associations changed, updating to undefined
[INFO 3:50:28 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:50:28 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:50:28 PM] symbols.files.associations changed, updating to undefined
[INFO 3:57:17 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:57:17 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:57:17 PM] symbols.files.associations changed, updating to undefined
[INFO 3:57:43 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 3:57:43 PM] symbols.folders.associations changed, updating to undefined
[INFO 3:57:43 PM] symbols.files.associations changed, updating to undefined
[INFO 4:01:24 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:01:24 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:01:24 PM] symbols.files.associations changed, updating to undefined
[INFO 4:01:39 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:01:39 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:01:39 PM] symbols.files.associations changed, updating to undefined
[INFO 4:05:57 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:05:57 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:05:57 PM] symbols.files.associations changed, updating to undefined
[INFO 4:06:01 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:06:01 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:06:01 PM] symbols.files.associations changed, updating to undefined
[INFO 4:11:11 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:11:11 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:11:11 PM] symbols.files.associations changed, updating to undefined
[INFO 4:11:32 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:11:32 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:11:32 PM] symbols.files.associations changed, updating to undefined
[INFO 4:13:42 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:13:42 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:13:42 PM] symbols.files.associations changed, updating to undefined
[INFO 4:14:20 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:14:20 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:14:20 PM] symbols.files.associations changed, updating to undefined
[INFO 4:18:30 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:18:30 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:18:30 PM] symbols.files.associations changed, updating to undefined
[INFO 4:18:58 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:18:58 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:18:58 PM] symbols.files.associations changed, updating to undefined
[INFO 4:21:08 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:21:08 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:21:08 PM] symbols.files.associations changed, updating to undefined
[INFO 4:21:55 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:21:55 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:21:55 PM] symbols.files.associations changed, updating to undefined
[INFO 4:24:35 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:24:35 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:24:35 PM] symbols.files.associations changed, updating to undefined
[INFO 4:25:33 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:25:33 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:25:33 PM] symbols.files.associations changed, updating to undefined
[INFO 4:26:43 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:26:43 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:26:43 PM] symbols.files.associations changed, updating to undefined
[INFO 4:27:01 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:27:01 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:27:01 PM] symbols.files.associations changed, updating to undefined
[INFO 4:29:41 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:29:41 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:29:41 PM] symbols.files.associations changed, updating to undefined
[INFO 4:29:47 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:29:47 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:29:47 PM] symbols.files.associations changed, updating to undefined
[INFO 4:33:57 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:33:57 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:33:57 PM] symbols.files.associations changed, updating to undefined
[INFO 4:36:04 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:36:04 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:36:04 PM] symbols.files.associations changed, updating to undefined
[INFO 4:40:14 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:40:14 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:40:14 PM] symbols.files.associations changed, updating to undefined
[INFO 4:40:47 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:40:47 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:40:47 PM] symbols.files.associations changed, updating to undefined
[INFO 4:56:27 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:56:27 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:56:27 PM] symbols.files.associations changed, updating to undefined
[INFO 4:56:35 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 4:56:35 PM] symbols.folders.associations changed, updating to undefined
[INFO 4:56:35 PM] symbols.files.associations changed, updating to undefined
[INFO 5:05:15 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 5:05:15 PM] symbols.folders.associations changed, updating to undefined
[INFO 5:05:15 PM] symbols.files.associations changed, updating to undefined
[INFO 5:05:18 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 5:05:18 PM] symbols.folders.associations changed, updating to undefined
[INFO 5:05:18 PM] symbols.files.associations changed, updating to undefined
[INFO 5:07:28 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 5:07:28 PM] symbols.folders.associations changed, updating to undefined
[INFO 5:07:28 PM] symbols.files.associations changed, updating to undefined
[INFO 5:07:31 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 5:07:31 PM] symbols.folders.associations changed, updating to undefined
[INFO 5:07:31 PM] symbols.files.associations changed, updating to undefined
[INFO 5:08:41 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 5:08:41 PM] symbols.folders.associations changed, updating to undefined
[INFO 5:08:41 PM] symbols.files.associations changed, updating to undefined
[INFO 5:08:53 PM] symbols.hidesExplorerArrows changed, updating to false
[INFO 5:08:53 PM] symbols.folders.associations changed, updating to undefined
[INFO 5:08:53 PM] symbols.files.associations changed, updating to undefined
